,Число месяца,UTC,T,dd,FF,ww,N,vv,U,PPP,hhh,month
703,15,15:30:00,-5.0,,0,SN,,0.8,,996.0,,2
704,15,16:00:00,-5.0,,0,SN,,0.9,,996.0,,2
705,15,16:30:00,-5.0,,0,SN,,0.8,,997.0,,2
706,15,17:00:00,-5.0,,0,SN,,0.8,,997.0,,2
707,15,17:30:00,-5.0,,0,SN,8.0,2013-02-01 00:00:00,,998.0,120.0,2
708,15,18:00:00,-5.0,,0,SN,8.0,2013-05-01 00:00:00,,998.0,120.0,2
709,15,18:30:00,-5.0,,0,SN,8.0,1.0,,999.0,120.0,2
710,15,19:00:00,-5.0,,0,SN,8.0,2013-08-01 00:00:00,,999.0,180.0,2
711,15,19:30:00,-6.0,,0,SN,8.0,2013-02-04 00:00:00,,1000.0,270.0,2
712,15,20:00:00,-6.0,Северный,3,SN,8.0,2013-09-04 00:00:00,,1000.0,270.0,2
713,15,20:30:00,-5.0,Северный,3,SN,8.0,2013-01-02 00:00:00,,1001.0,120.0,2
714,15,21:00:00,-5.0,С-В,4,SN,8.0,2013-01-02 00:00:00,,1002.0,120.0,2
715,15,21:30:00,-6.0,Северный,3,SN,8.0,2013-03-02 00:00:00,,1003.0,210.0,2
716,15,22:00:00,-6.0,Северный,4,SN,8.0,2013-02-01 00:00:00,,1003.0,210.0,2
717,15,22:30:00,-6.0,Северный,6,SN,8.0,2013-05-02 00:00:00,,1004.0,240.0,2
718,15,23:00:00,-1.0,Южный,2,SHSN,4.0,2013-04-02 00:00:00,,1012.0,600.0,2
719,15,23:30:00,-7.0,Северный,5,SN,8.0,2013-09-04 00:00:00,,1006.0,300.0,2
720,16,00:00:00,-7.0,Северный,5,SN,8.0,2013-01-03 00:00:00,,1006.0,300.0,2
721,16,00:30:00,-7.0,Северный,5,SN,8.0,2013-04-02 00:00:00,,1007.0,330.0,2
722,16,01:00:00,-7.0,Северный,4,SN,8.0,2013-01-02 00:00:00,,1007.0,330.0,2
723,16,01:30:00,-6.0,Северный,4,SN,8.0,2013-03-02 00:00:00,,1008.0,270.0,2
724,16,02:00:00,-6.0,Северный,5,SN,8.0,2013-01-02 00:00:00,,1008.0,270.0,2
725,16,02:30:00,-6.0,Северный,5,SN,8.0,2013-03-02 00:00:00,,1009.0,270.0,2
726,16,03:00:00,-6.0,Северный,4,SN,8.0,2013-05-04 00:00:00,,1009.0,360.0,2
727,16,03:30:00,-6.0,С-З,6,SN,8.0,10.0,,1010.0,420.0,2
728,16,04:00:00,-6.0,С-З,5,SN,8.0,4.0,,1010.0,420.0,2
729,16,04:30:00,-7.0,С-З,5,,8.0,10.0,,1011.0,420.0,2
730,16,05:00:00,-7.0,Северный,3,,8.0,10.0,,1011.0,480.0,2
731,16,05:30:00,-7.0,С-З,4,,8.0,10.0,,1012.0,480.0,2
732,16,06:00:00,-7.0,С-З,5,,8.0,10.0,,1012.0,480.0,2
733,16,06:30:00,-7.0,Северный,5,,8.0,10.0,,1013.0,480.0,2
734,16,07:00:00,-7.0,С-З,6,,8.0,10.0,,1013.0,480.0,2
735,16,07:30:00,-7.0,С-З,5,,8.0,10.0,,1014.0,480.0,2
736,16,08:00:00,-7.0,С-З,4,,8.0,10.0,,1014.0,480.0,2
737,16,08:30:00,-7.0,С-З,4,,8.0,10.0,,1014.0,480.0,2
738,16,09:00:00,-7.0,С-З,4,,8.0,10.0,,1015.0,420.0,2
739,16,09:30:00,-7.0,С-З,5,,8.0,10.0,,1015.0,450.0,2
740,16,10:00:00,-7.0,С-З,4,,8.0,10.0,,1015.0,450.0,2
741,16,10:30:00,-7.0,С-З,5,,8.0,10.0,,1015.0,450.0,2
742,16,11:00:00,-7.0,С-З,4,SN,8.0,5.0,,1015.0,480.0,2
743,16,11:30:00,-7.0,С-З,3,SN,8.0,10.0,,1016.0,480.0,2
744,16,12:00:00,-7.0,Северный,3,SN,8.0,10.0,,1016.0,420.0,2
745,16,12:30:00,-7.0,Северный,3,SN,8.0,2013-09-04 00:00:00,,1016.0,420.0,2
746,16,13:00:00,-7.0,С-З,3,SN,8.0,2013-03-04 00:00:00,,1016.0,420.0,2
747,16,13:30:00,-7.0,С-З,4,SN,8.0,5.0,,1016.0,420.0,2
748,16,14:00:00,-7.0,С-З,4,SN,8.0,10.0,,1016.0,450.0,2
749,16,14:30:00,-8.0,С-З,2,SN,8.0,10.0,,1016.0,420.0,2
750,16,15:00:00,-8.0,С-З,3,SN,8.0,10.0,,1016.0,420.0,2
751,16,15:30:00,-8.0,С-З,2,SN,8.0,2013-09-04 00:00:00,,1016.0,420.0,2
752,16,16:00:00,-8.0,С-З,2,SN,8.0,2013-08-04 00:00:00,,1016.0,420.0,2
753,16,16:30:00,-8.0,,0,SN,8.0,2013-05-03 00:00:00,,1016.0,420.0,2
754,16,17:00:00,-8.0,,0,SN,8.0,2013-09-03 00:00:00,,1016.0,420.0,2
755,16,17:30:00,-8.0,Западный,1,SN,8.0,2013-05-03 00:00:00,,1016.0,420.0,2
756,16,18:00:00,-8.0,,0,SN,8.0,2013-02-04 00:00:00,,1016.0,420.0,2
757,16,18:30:00,-9.0,,0,SN,8.0,2013-03-04 00:00:00,,1016.0,450.0,2
758,16,19:00:00,-9.0,,0,SN,8.0,2013-08-03 00:00:00,,1016.0,360.0,2
759,16,19:30:00,-9.0,,0,SN,8.0,2013-04-03 00:00:00,,1016.0,210.0,2
760,16,20:00:00,-9.0,,0,SN,8.0,2013-04-02 00:00:00,,1016.0,180.0,2
761,16,20:30:00,-9.0,Ю-З,1,BR+SN,6.0,2013-01-02 00:00:00,,1015.0,180.0,2
762,16,21:00:00,-9.0,Ю-З,1,BR+SN,8.0,2013-01-02 00:00:00,,1015.0,330.0,2
763,16,21:30:00,-8.0,,0,BR+SN,8.0,2013-07-01 00:00:00,,1015.0,210.0,2
764,16,22:00:00,-8.0,,0,BR+SN,8.0,2013-05-02 00:00:00,,1015.0,210.0,2
765,16,22:30:00,-8.0,,0,BR+SN,8.0,2013-07-03 00:00:00,,1015.0,300.0,2
766,16,23:00:00,-8.0,Ю-З,2,BR+SN,8.0,2013-02-04 00:00:00,,1015.0,300.0,2
767,16,23:30:00,-8.0,Переменный,2,BR,8.0,2013-08-03 00:00:00,,1015.0,330.0,2
768,17,00:00:00,-8.0,Южный,3,BR,8.0,2013-08-03 00:00:00,,1015.0,330.0,2
769,17,00:30:00,-7.0,Переменный,2,BR,8.0,2013-02-04 00:00:00,,1015.0,360.0,2
770,17,01:00:00,-7.0,Южный,2,BR,8.0,5.0,,1014.0,360.0,2
771,17,01:30:00,-7.0,Переменный,2,BR,8.0,5.0,,1014.0,1350.0,2
772,17,02:00:00,-7.0,Южный,2,BR,8.0,5.0,,1014.0,900.0,2
773,17,02:30:00,-6.0,Переменный,2,BR,8.0,5.0,,1013.0,810.0,2
774,17,03:00:00,-6.0,Переменный,2,BR,8.0,5.0,,1013.0,690.0,2
775,17,03:30:00,-5.0,Переменный,2,,8.0,10.0,,1013.0,840.0,2
776,17,04:00:00,-5.0,Переменный,2,,8.0,10.0,,1013.0,600.0,2
777,17,04:30:00,-5.0,Переменный,1,,8.0,10.0,,1013.0,570.0,2
778,17,05:00:00,-5.0,Переменный,2,SN,8.0,10.0,,1012.0,270.0,2
779,17,05:30:00,-4.0,,0,SN,8.0,10.0,,1012.0,300.0,2
780,17,06:00:00,-4.0,,0,SN,8.0,10.0,,1012.0,270.0,2
781,17,06:30:00,-5.0,Ю-В,1,SN,8.0,2013-06-01 00:00:00,,1012.0,240.0,2
782,17,07:00:00,-5.0,,0,SN,8.0,1.0,,1012.0,210.0,2
783,17,07:30:00,-5.0,Южный,3,SN,,0.9,,1012.0,,2
784,17,08:00:00,,Южный,3,,,,,,,2
785,17,08:30:00,-5.0,Южный,4,SN,8.0,2013-05-01 00:00:00,,1012.0,90.0,2
786,17,09:00:00,-5.0,Южный,3,SN,8.0,2013-02-01 00:00:00,,1012.0,90.0,2
787,17,09:30:00,-5.0,Южный,3,SN,8.0,2013-02-01 00:00:00,,1011.0,90.0,2
788,17,10:00:00,-5.0,Южный,4,SN,8.0,2013-02-01 00:00:00,,1011.0,90.0,2
789,17,10:30:00,-5.0,Южный,4,SN,8.0,2013-01-01 00:00:00,,1011.0,90.0,2
790,17,11:00:00,-5.0,Южный,3,SN,8.0,1.0,,1011.0,90.0,2
791,17,11:30:00,-5.0,Южный,3,SN,,0.8,,1011.0,,2
792,17,12:00:00,-5.0,Переменный,2,SN,6.0,2013-01-01 00:00:00,,1011.0,90.0,2
793,17,12:30:00,-5.0,Южный,2,SHSN,6.0,2013-01-01 00:00:00,,1011.0,120.0,2
794,17,13:00:00,-5.0,Южный,3,SHSN,,0.6,,1010.0,,2
795,17,13:30:00,-5.0,Южный,2,SHSN,,0.8,,1010.0,,2
796,17,14:00:00,-5.0,Переменный,2,SHSN,6.0,2013-07-01 00:00:00,,1010.0,60.0,2
797,17,14:30:00,-4.0,Ю-З,2,SHSN,6.0,2013-09-01 00:00:00,,1010.0,120.0,2
798,17,15:00:00,-4.0,Западный,2,SHSN,6.0,2013-03-01 00:00:00,,1010.0,120.0,2
799,17,15:30:00,-4.0,Западный,4,SHSN,6.0,2013-09-01 00:00:00,,1011.0,120.0,2
800,17,16:00:00,-4.0,Западный,4,SHSN,6.0,2013-04-03 00:00:00,,1010.0,120.0,2
801,17,16:30:00,-4.0,Западный,3,SHSN,6.0,2013-06-02 00:00:00,,1010.0,120.0,2
802,17,17:00:00,-4.0,Западный,4,SHSN,6.0,2013-09-02 00:00:00,,1010.0,120.0,2
803,17,17:30:00,-1.0,Западный,4,SHSN,6.0,2013-08-02 00:00:00,,1011.0,120.0,2
804,17,18:00:00,-1.0,Западный,4,SHSN,6.0,2013-09-02 00:00:00,,1011.0,120.0,2
805,17,18:30:00,-1.0,Западный,4,SHSN,6.0,2013-04-04 00:00:00,,1011.0,180.0,2
806,17,19:00:00,-1.0,Западный,6,SHSN,6.0,10.0,,1011.0,180.0,2
807,17,19:30:00,0.0,Западный,6,SHSN,6.0,10.0,,1011.0,210.0,2
808,17,20:00:00,0.0,Западный,5,SHSN,6.0,2013-03-04 00:00:00,,1012.0,210.0,2
809,17,20:30:00,0.0,Западный,4,SHSN,6.0,2013-03-02 00:00:00,,1012.0,240.0,2
810,17,21:00:00,0.0,Западный,5,SHSN,6.0,2013-05-02 00:00:00,,1012.0,240.0,2
811,17,21:30:00,-1.0,Западный,5,SN,8.0,2013-04-02 00:00:00,,1013.0,240.0,2
812,17,22:00:00,-1.0,Западный,4,,8.0,10.0,,1013.0,390.0,2
813,17,22:30:00,0.0,Западный,4,,8.0,10.0,,1013.0,420.0,2
814,17,23:00:00,0.0,Западный,3,SN,8.0,10.0,,1013.0,300.0,2
815,17,23:30:00,0.0,С-З,4,SN,8.0,10.0,,1014.0,300.0,2
816,18,00:00:00,0.0,С-З,4,SN,8.0,2013-07-03 00:00:00,,1014.0,300.0,2
817,18,00:30:00,0.0,Западный,5,SN,8.0,2013-01-03 00:00:00,,1014.0,240.0,2
818,18,01:00:00,0.0,Западный,5,SN,8.0,10.0,,1014.0,330.0,2
819,18,01:30:00,0.0,Западный,5,,8.0,10.0,,1014.0,330.0,2
820,18,02:00:00,0.0,Западный,5,,8.0,10.0,,1015.0,330.0,2
821,18,02:30:00,0.0,Западный,5,SHRA,8.0,4.0,,1015.0,300.0,2
822,18,03:00:00,0.0,Западный,5,SHRA,8.0,10.0,,1015.0,300.0,2
823,18,03:30:00,0.0,Западный,6,,8.0,10.0,,1015.0,330.0,2
824,18,04:00:00,0.0,Западный,5,,8.0,10.0,,1016.0,330.0,2
825,18,04:30:00,0.0,Западный,5,,8.0,10.0,,1016.0,330.0,2
826,18,05:00:00,0.0,Западный,5,SNRA,8.0,5.0,,1016.0,510.0,2
827,18,05:30:00,0.0,Западный,3,,8.0,10.0,,1016.0,510.0,2
828,18,06:00:00,0.0,Западный,3,,8.0,10.0,,1016.0,780.0,2
829,18,06:30:00,0.0,Западный,3,,8.0,10.0,,1017.0,780.0,2
830,18,07:00:00,0.0,Западный,3,,8.0,10.0,,1017.0,780.0,2
831,18,07:30:00,0.0,Западный,2,,8.0,10.0,,1017.0,840.0,2
832,18,08:00:00,0.0,С-З,3,,8.0,10.0,,1017.0,840.0,2
833,18,08:30:00,0.0,Западный,3,,8.0,10.0,,1017.0,1200.0,2
834,18,09:00:00,0.0,Западный,2,,8.0,10.0,,1017.0,1200.0,2
835,18,09:30:00,0.0,Западный,2,,8.0,10.0,,1017.0,1200.0,2
836,18,10:00:00,0.0,,0,,8.0,10.0,,1018.0,930.0,2
837,18,10:30:00,-1.0,,0,,8.0,10.0,,1018.0,930.0,2
838,18,11:00:00,-1.0,,0,,8.0,10.0,,1018.0,930.0,2
839,18,11:30:00,-1.0,,0,,8.0,10.0,,1018.0,900.0,2
840,18,12:00:00,-1.0,,0,,8.0,10.0,,1018.0,900.0,2
841,18,12:30:00,-2.0,Восточный,1,,6.0,10.0,,1018.0,960.0,2
842,18,13:00:00,-2.0,Ю-В,2,,6.0,10.0,,1018.0,960.0,2
843,18,13:30:00,-5.0,,0,BR,6.0,2013-03-03 00:00:00,,1018.0,,2
844,18,14:00:00,-5.0,Ю-В,1,BR,6.0,2013-04-02 00:00:00,,1018.0,,2
845,18,14:30:00,-6.0,Ю-В,2,,6.0,10.0,,1018.0,1110.0,2
846,18,15:00:00,-6.0,Южный,1,,6.0,10.0,,1018.0,1110.0,2
847,18,15:30:00,-4.0,Южный,2,,6.0,10.0,,1018.0,720.0,2
848,18,16:00:00,-4.0,Южный,3,,6.0,10.0,,1018.0,720.0,2
849,18,16:30:00,-4.0,Южный,3,,6.0,10.0,,1018.0,1200.0,2
850,18,17:00:00,-4.0,Южный,3,,6.0,10.0,,1018.0,1200.0,2
851,18,17:30:00,-2.0,Южный,2,,6.0,10.0,,1018.0,1350.0,2
852,18,18:00:00,-2.0,Ю-В,3,,6.0,10.0,,1017.0,1350.0,2
853,18,18:30:00,-2.0,Ю-В,3,,6.0,10.0,,1017.0,1350.0,2
854,18,19:00:00,-2.0,,0,,6.0,10.0,,1017.0,990.0,2
855,18,19:30:00,-5.0,,0,,,10.0,,1017.0,,2
856,18,20:00:00,-5.0,Переменный,1,,,10.0,,1018.0,,2
857,18,20:30:00,-7.0,Переменный,1,,,10.0,,1018.0,,2
858,18,21:00:00,-7.0,Переменный,1,,,10.0,,1018.0,,2
859,18,21:30:00,-8.0,Переменный,2,,,10.0,,1018.0,,2
860,18,22:00:00,-8.0,Южный,3,,,10.0,,1018.0,,2
861,18,22:30:00,-1.0,Южный,3,,,10.0,,1018.0,,2
862,18,23:00:00,-1.0,Южный,3,,,10.0,,1018.0,,2
863,18,23:30:00,1.0,Ю-В,5,,,10.0,,1018.0,,2
864,19,00:00:00,1.0,Переменный,4,,,10.0,,1018.0,,2
865,19,00:30:00,2.0,Южный,4,,,10.0,,1018.0,,2
866,19,01:00:00,2.0,Южный,4,,,10.0,,1017.0,,2
867,19,01:30:00,3.0,Южный,4,,,10.0,,1018.0,,2
868,19,02:00:00,3.0,Южный,4,,,10.0,,1018.0,,2
869,19,02:30:00,4.0,Южный,4,,,10.0,,1017.0,,2
870,19,03:00:00,4.0,Южный,3,,,10.0,,1017.0,,2
871,19,03:30:00,4.0,Южный,3,,,10.0,,1017.0,,2
872,19,04:00:00,4.0,Южный,4,,,10.0,,1017.0,,2
873,19,04:30:00,3.0,Южный,4,,,10.0,,1017.0,,2
874,19,05:00:00,3.0,Южный,4,,,10.0,,1017.0,,2
875,19,05:30:00,3.0,Южный,4,,,10.0,,1017.0,,2
876,19,06:00:00,3.0,Южный,4,,,10.0,,1017.0,,2
877,19,06:30:00,2.0,Южный,3,,,10.0,,1017.0,,2
878,19,07:00:00,2.0,Южный,3,,,10.0,,1017.0,,2
879,19,07:30:00,2.0,Южный,3,,,10.0,,1018.0,,2
880,19,08:00:00,2.0,Южный,3,,,10.0,,1018.0,,2
881,19,08:30:00,2.0,Южный,3,,8.0,10.0,,1018.0,1260.0,2
882,19,09:00:00,2.0,Южный,3,,8.0,10.0,,1018.0,1170.0,2
883,19,09:30:00,2.0,Переменный,2,,8.0,10.0,,1018.0,1110.0,2
884,19,10:00:00,2.0,Ю-В,3,,8.0,10.0,,1019.0,1110.0,2
885,19,10:30:00,0.0,,0,,8.0,10.0,,1019.0,1110.0,2
886,19,11:00:00,0.0,,0,,6.0,10.0,,1019.0,1110.0,2
887,19,11:30:00,-1.0,,0,,6.0,10.0,,1019.0,1050.0,2
888,19,12:00:00,-1.0,,0,,6.0,10.0,,1020.0,1050.0,2
889,19,12:30:00,0.0,,0,SN,8.0,2013-06-04 00:00:00,,1020.0,900.0,2
890,19,13:00:00,0.0,,0,SN,8.0,10.0,,1021.0,900.0,2
891,19,13:30:00,0.0,,0,SN,8.0,10.0,,1021.0,870.0,2
892,19,14:00:00,0.0,,0,SN,8.0,10.0,,1021.0,870.0,2
893,19,14:30:00,0.0,,0,SN,8.0,10.0,,1022.0,540.0,2
894,19,15:00:00,0.0,Ю-З,2,SN,8.0,2013-04-02 00:00:00,,1022.0,270.0,2
895,19,15:30:00,0.0,Ю-З,3,SN,8.0,2013-05-02 00:00:00,,1022.0,270.0,2
896,19,16:00:00,0.0,Западный,3,SN,8.0,2013-08-02 00:00:00,,1023.0,210.0,2
897,19,16:30:00,1.0,Западный,3,SNRA,8.0,2013-04-02 00:00:00,,1023.0,180.0,2
898,19,17:00:00,1.0,Западный,3,SNRA,8.0,5.0,,1023.0,180.0,2
899,19,17:30:00,1.0,Западный,2,SNRA,8.0,2013-08-04 00:00:00,,1024.0,180.0,2
900,19,18:00:00,1.0,Западный,3,SNRA,8.0,2013-08-04 00:00:00,,1024.0,180.0,2
901,19,18:30:00,0.0,Западный,3,SNRA,8.0,10.0,,1024.0,240.0,2
902,19,19:00:00,0.0,Западный,3,,8.0,10.0,,1025.0,210.0,2
903,19,19:30:00,0.0,Западный,4,,8.0,10.0,,1025.0,240.0,2
904,19,20:00:00,0.0,Западный,2,,8.0,10.0,,1025.0,240.0,2
905,19,20:30:00,-1.0,Западный,1,FZ,,0.6,,1025.0,,2
906,19,21:00:00,-1.0,Западный,2,BR,6.0,2013-06-03 00:00:00,,1026.0,690.0,2
907,19,21:30:00,-1.0,,0,BR,6.0,2013-06-04 00:00:00,,1026.0,780.0,2
908,19,22:00:00,-1.0,Южный,2,BR,6.0,5.0,,1026.0,780.0,2
909,19,22:30:00,0.0,Южный,2,,4.0,10.0,,1027.0,990.0,2
910,19,23:00:00,0.0,Ю-З,3,,4.0,10.0,,1027.0,990.0,2
911,19,23:30:00,2.0,Ю-З,3,,,10.0,,1027.0,,2
912,20,00:00:00,2.0,Западный,3,,,10.0,,1027.0,,2
913,20,00:30:00,3.0,Западный,3,,,10.0,,1028.0,,2
914,20,01:00:00,3.0,Западный,4,,,10.0,,1028.0,,2
915,20,01:30:00,3.0,Западный,4,,,10.0,,1028.0,,2
916,20,02:00:00,3.0,Западный,5,,,10.0,,1028.0,,2
917,20,02:30:00,3.0,Западный,5,,4.0,10.0,,1028.0,990.0,2
918,20,03:00:00,3.0,Западный,5,,4.0,10.0,,1028.0,990.0,2
919,20,03:30:00,3.0,Западный,6,,4.0,10.0,,1028.0,990.0,2
920,20,04:00:00,3.0,Западный,6,,4.0,10.0,,1028.0,990.0,2
921,20,04:30:00,2.0,Западный,6,,4.0,10.0,,1028.0,990.0,2
922,20,05:00:00,2.0,Западный,5,,4.0,10.0,,1029.0,990.0,2
923,20,05:30:00,2.0,Западный,5,,4.0,10.0,,1029.0,990.0,2
924,20,06:00:00,2.0,Западный,3,,4.0,10.0,,1029.0,990.0,2
925,20,06:30:00,1.0,Западный,3,,,10.0,,1029.0,,2
926,20,07:00:00,1.0,Западный,3,,6.0,10.0,,1030.0,1200.0,2
927,20,07:30:00,0.0,Западный,4,,,10.0,,1030.0,,2
928,20,08:00:00,0.0,Западный,4,,,10.0,,1030.0,,2
929,20,08:30:00,-1.0,Западный,3,,,10.0,,1030.0,,2
930,20,09:00:00,-1.0,Западный,4,,,10.0,,1030.0,,2
931,20,09:30:00,-2.0,Западный,3,,,10.0,,1031.0,,2
932,20,10:00:00,-2.0,Западный,3,,,10.0,,1031.0,,2
933,20,10:30:00,-2.0,Западный,2,,,10.0,,1031.0,,2
934,20,11:00:00,-2.0,Западный,4,,,10.0,,1031.0,,2
935,20,11:30:00,-2.0,Западный,3,,,10.0,,1032.0,,2
936,20,12:00:00,-2.0,Западный,2,,,10.0,,1032.0,,2
937,20,12:30:00,-3.0,Западный,2,,,10.0,,1032.0,,2
938,20,13:00:00,-3.0,Западный,2,,,10.0,,1032.0,,2
939,20,13:30:00,-3.0,,0,,,10.0,,1032.0,,2
940,20,14:00:00,-3.0,Ю-З,1,,,10.0,,1032.0,,2
941,20,14:30:00,-7.0,Ю-З,1,,,10.0,,1032.0,,2
942,20,15:00:00,-7.0,,0,,,10.0,,1032.0,,2
943,20,15:30:00,-8.0,,0,BR,6.0,3.0,,1032.0,,2
944,20,16:00:00,-8.0,,0,FZ,,0.6,,1032.0,,2
945,20,16:30:00,-8.0,,0,FZ,,0.1,,1032.0,,2
946,20,17:00:00,-8.0,,0,FZ,,0.1,,1032.0,,2
947,20,17:30:00,-10.0,Южный,1,FZ,,0.3,,1032.0,,2
948,20,18:00:00,-10.0,,0,FZ,,0.2,,1032.0,,2
949,20,18:30:00,-10.0,,0,FZ,,0.1,,1032.0,,2
950,20,19:00:00,-10.0,,0,FZ,,0.1,,1032.0,,2
951,20,19:30:00,-13.0,Южный,1,FZ,6.0,0.1,,1032.0,,2
952,20,20:00:00,-13.0,Ю-В,1,FZ,6.0,0.1,,1032.0,,2
953,20,20:30:00,-14.0,,0,FZ,6.0,0.1,,1032.0,,2
954,20,21:00:00,-14.0,,0,FZ,6.0,0.5,,1032.0,,2
955,20,21:30:00,-11.0,,0,BR,6.0,2013-01-02 00:00:00,,1032.0,,2
956,20,22:00:00,-11.0,,0,BR,6.0,2013-09-04 00:00:00,,1032.0,,2
957,20,22:30:00,-7.0,,0,,,10.0,,1032.0,,2
958,20,23:00:00,-7.0,,0,,,10.0,,1032.0,,2
959,20,23:30:00,-5.0,Южный,2,,,10.0,,1031.0,,2
960,21,00:00:00,-5.0,Южный,2,,,10.0,,1031.0,,2
961,21,00:30:00,-3.0,Переменный,2,,,10.0,,1031.0,,2
962,21,01:00:00,-1.0,Ю-З,3,,,10.0,,1030.0,,2
963,21,01:30:00,-1.0,Южный,3,,,10.0,,1030.0,,2
964,21,02:00:00,0.0,Южный,4,,,10.0,,1030.0,,2
965,21,02:30:00,0.0,Южный,3,,,10.0,,1029.0,,2
966,21,03:00:00,1.0,Южный,3,,,10.0,,1029.0,,2
967,21,03:30:00,1.0,Южный,3,,,10.0,,1028.0,,2
968,21,04:00:00,1.0,Южный,3,,,10.0,,1028.0,,2
969,21,04:30:00,1.0,Южный,4,,,10.0,,1027.0,,2
970,21,05:00:00,0.0,Южный,3,,,10.0,,1027.0,,2
971,21,05:30:00,0.0,Южный,3,,,10.0,,1027.0,,2
972,21,06:00:00,-1.0,Южный,2,,,10.0,,1027.0,,2
973,21,06:30:00,-1.0,Южный,2,,,10.0,,1027.0,,2
974,21,07:00:00,-2.0,Южный,2,,,10.0,,1026.0,,2
975,21,07:30:00,-2.0,Южный,3,,,10.0,,1026.0,,2
976,21,08:00:00,-1.0,Южный,3,,,10.0,,1026.0,,2
977,21,08:30:00,-1.0,Ю-З,3,,,10.0,,1026.0,,2
978,21,09:00:00,-2.0,Ю-З,3,,,10.0,,1026.0,,2
979,21,09:30:00,-2.0,Ю-З,3,,,10.0,,1026.0,,2
980,21,10:00:00,0.0,Ю-З,3,,,10.0,,1026.0,,2
981,21,10:30:00,0.0,Ю-З,4,,,10.0,,1026.0,,2
982,21,11:00:00,-1.0,Ю-З,4,,,10.0,,1026.0,,2
983,21,11:30:00,-1.0,Ю-З,3,,,10.0,,1026.0,,2
984,21,12:00:00,-1.0,Ю-З,4,,,10.0,,1026.0,,2
985,21,12:30:00,-1.0,Ю-З,5,,,10.0,,1026.0,,2
986,21,13:00:00,-1.0,Ю-З,6,,8.0,10.0,,1026.0,1200.0,2
987,21,13:30:00,-1.0,Ю-З,7,,8.0,10.0,,1026.0,1200.0,2
988,21,14:00:00,0.0,Ю-З,7,,8.0,10.0,,1026.0,1200.0,2
989,21,14:30:00,0.0,Ю-З,7,,8.0,10.0,,1026.0,990.0,2
990,21,15:00:00,1.0,Западный,7,,8.0,10.0,,1026.0,990.0,2
991,21,15:30:00,1.0,Западный,7,,8.0,10.0,,1026.0,810.0,2
992,21,16:00:00,1.0,Западный,8,,8.0,10.0,,1026.0,600.0,2
993,21,16:30:00,1.0,Западный,7,SNRA,8.0,10.0,,1026.0,450.0,2
994,21,17:00:00,1.0,Западный,6,,8.0,10.0,,1026.0,450.0,2
995,21,17:30:00,0.0,Западный,7,,8.0,10.0,,1026.0,450.0,2
996,21,18:00:00,0.0,Западный,5,SNRA,8.0,10.0,,1026.0,390.0,2
997,21,18:30:00,0.0,Западный,6,,8.0,10.0,,1026.0,630.0,2
998,21,19:00:00,0.0,Западный,6,,8.0,10.0,,1026.0,510.0,2
999,21,19:30:00,0.0,Западный,6,SNRA,8.0,2013-04-02 00:00:00,,1027.0,240.0,2
1000,21,20:00:00,0.0,Западный,6,,8.0,10.0,,1027.0,270.0,2
1001,21,20:30:00,0.0,Западный,6,SN,8.0,10.0,,1027.0,240.0,2
1002,21,21:00:00,0.0,Западный,6,SN,8.0,2013-02-02 00:00:00,,1027.0,240.0,2
1003,21,21:30:00,0.0,Западный,5,SN,8.0,2013-08-02 00:00:00,,1028.0,240.0,2
1004,21,22:00:00,0.0,Западный,6,SNRA,8.0,2013-09-04 00:00:00,,1028.0,210.0,2
1005,21,22:30:00,0.0,Западный,5,SNRA,8.0,2.0,,1028.0,210.0,2
1006,21,23:00:00,0.0,Западный,5,SNRA,8.0,2013-09-01 00:00:00,,1028.0,210.0,2
1007,21,23:30:00,0.0,Западный,5,SNRA,8.0,2013-05-04 00:00:00,,1028.0,210.0,2
1008,22,00:00:00,1.0,Западный,5,SNRA,8.0,10.0,,1028.0,240.0,2
1009,22,00:30:00,1.0,Западный,5,,8.0,10.0,,1029.0,240.0,2
1010,22,01:00:00,1.0,Западный,5,,8.0,10.0,,1028.0,240.0,2
1011,22,01:30:00,1.0,Западный,5,SNRA,8.0,2013-04-02 00:00:00,,1028.0,240.0,2
1012,22,02:00:00,1.0,Западный,4,SNRA,8.0,2013-06-02 00:00:00,,1028.0,210.0,2
1013,22,02:30:00,1.0,Западный,4,SNRA,8.0,10.0,,1028.0,240.0,2
1014,22,03:00:00,2.0,Западный,5,SNRA,8.0,10.0,,1028.0,270.0,2
1015,22,03:30:00,2.0,Западный,4,,8.0,10.0,,1028.0,300.0,2
1016,22,04:00:00,2.0,Ю-З,3,,8.0,10.0,,1027.0,300.0,2
1017,22,04:30:00,2.0,Западный,4,,8.0,10.0,,1027.0,300.0,2
1018,22,05:00:00,2.0,Западный,3,,8.0,10.0,,1027.0,390.0,2
1019,22,05:30:00,2.0,Ю-З,3,,8.0,10.0,,1027.0,360.0,2
1020,22,06:00:00,2.0,Ю-З,4,SNRA,8.0,2013-05-04 00:00:00,,1026.0,300.0,2
1021,22,06:30:00,2.0,Западный,4,SNRA,8.0,2013-01-02 00:00:00,,1027.0,210.0,2
1022,22,07:00:00,2.0,Западный,4,SNRA,8.0,2013-09-01 00:00:00,,1026.0,150.0,2
1023,22,07:30:00,2.0,Западный,4,DZ,8.0,2013-05-02 00:00:00,,1026.0,240.0,2
